,x,y,bed
49565,-1537500.0,-126500.0,-1275.861328125
49566,-1537000.0,-126500.0,-1285.87646484375
49567,-1536500.0,-126500.0,-1290.3707275390625
49568,-1536000.0,-126500.0,-1291.0811157226562
49569,-1535500.0,-126500.0,-1289.845458984375
49570,-1535000.0,-126500.0,-1287.8240356445312
49571,-1534500.0,-126500.0,-1285.27587890625
49572,-1534000.0,-126500.0,-1281.2101440429688
49573,-1533500.0,-126500.0,-1274.251708984375
49574,-1533000.0,-126500.0,-1262.894287109375
49575,-1532500.0,-126500.0,-1245.9769287109375
49576,-1532000.0,-126500.0,-1223.7084350585938
49577,-1531500.0,-126500.0,-1196.785400390625
49578,-1531000.0,-126500.0,-1166.1172485351562
49579,-1530500.0,-126500.0,-1131.254638671875
49580,-1530000.0,-126500.0,-1094.4530029296875
49581,-1529500.0,-126500.0,-1060.3275146484375
49582,-1529000.0,-126500.0,-1033.3208618164062
49583,-1528500.0,-126500.0,-1013.2711181640624
49584,-1528000.0,-126500.0,-997.7940673828124
49585,-1527500.0,-126500.0,-983.2808837890624
49586,-1527000.0,-126500.0,-965.00048828125
49587,-1526500.0,-126500.0,-941.326904296875
49588,-1526000.0,-126500.0,-912.97802734375
49589,-1525500.0,-126500.0,-880.9354248046875
49590,-1525000.0,-126500.0,-846.7816162109375
49591,-1524500.0,-126500.0,-814.05615234375
49592,-1524000.0,-126500.0,-783.5595092773438
49593,-1523500.0,-126500.0,-755.8663330078125
49594,-1523000.0,-126500.0,-736.5859985351562
49595,-1522500.0,-126500.0,-728.5130615234375
49596,-1522000.0,-126500.0,-728.5189208984375
49597,-1521500.0,-126500.0,-728.2853393554688
49598,-1521000.0,-126500.0,-728.4913940429688
49601,-1619500.0,-126000.0,-757.0335083007812
49602,-1619000.0,-126000.0,-766.6071166992188
49603,-1618500.0,-126000.0,-775.3401489257812
49604,-1618000.0,-126000.0,-783.9014892578125
49605,-1617500.0,-126000.0,-793.089599609375
49606,-1617000.0,-126000.0,-802.3013305664062
49607,-1616500.0,-126000.0,-811.787353515625
49608,-1616000.0,-126000.0,-821.8428955078125
49609,-1615500.0,-126000.0,-832.074462890625
49610,-1615000.0,-126000.0,-841.5955810546875
49611,-1614500.0,-126000.0,-849.4667358398438
49612,-1614000.0,-126000.0,-855.9293212890625
49613,-1613500.0,-126000.0,-860.908447265625
49614,-1613000.0,-126000.0,-864.1051025390625
49615,-1612500.0,-126000.0,-865.9776000976562
49616,-1612000.0,-126000.0,-867.0479736328125
49617,-1611500.0,-126000.0,-866.1348876953125
49618,-1611000.0,-126000.0,-863.4016723632812
49619,-1610500.0,-126000.0,-858.210205078125
49620,-1610000.0,-126000.0,-852.0853881835938
49621,-1609500.0,-126000.0,-847.322509765625
49622,-1609000.0,-126000.0,-845.0260620117188
49623,-1608500.0,-126000.0,-844.4012451171875
49624,-1608000.0,-126000.0,-844.4326171875
49625,-1607500.0,-126000.0,-846.446533203125
49626,-1607000.0,-126000.0,-849.75244140625
49627,-1606500.0,-126000.0,-854.7230224609375
49628,-1606000.0,-126000.0,-860.2312622070312
49629,-1605500.0,-126000.0,-867.0205078125
49630,-1605000.0,-126000.0,-874.5780029296875
49631,-1604500.0,-126000.0,-883.3980712890625
49632,-1604000.0,-126000.0,-893.9595947265625
49633,-1603500.0,-126000.0,-906.2316284179688
49634,-1603000.0,-126000.0,-918.5388793945312
49635,-1602500.0,-126000.0,-929.5203247070312
49636,-1602000.0,-126000.0,-938.689453125
49637,-1601500.0,-126000.0,-946.5504760742188
49638,-1601000.0,-126000.0,-952.8848876953124
49639,-1600500.0,-126000.0,-957.846923828125
49640,-1600000.0,-126000.0,-962.568603515625
49641,-1599500.0,-126000.0,-968.4847412109376
49642,-1599000.0,-126000.0,-975.386474609375
49643,-1598500.0,-126000.0,-981.800048828125
49644,-1598000.0,-126000.0,-987.3931274414062
49645,-1597500.0,-126000.0,-992.5128173828124
49646,-1597000.0,-126000.0,-995.641357421875
49647,-1596500.0,-126000.0,-997.4171752929688
49648,-1596000.0,-126000.0,-997.5261840820312
49649,-1595500.0,-126000.0,-998.3292236328124
49650,-1595000.0,-126000.0,-1003.0802612304688
49651,-1594500.0,-126000.0,-1010.951416015625
49652,-1594000.0,-126000.0,-1020.1365356445312
49653,-1593500.0,-126000.0,-1030.3959350585938
49654,-1593000.0,-126000.0,-1042.96142578125
49655,-1592500.0,-126000.0,-1059.5761108398438
49656,-1592000.0,-126000.0,-1079.0770263671875
49657,-1591500.0,-126000.0,-1097.1959228515625
49658,-1591000.0,-126000.0,-1111.425048828125
49659,-1590500.0,-126000.0,-1120.9917602539062
49660,-1590000.0,-126000.0,-1128.4928588867188
49661,-1589500.0,-126000.0,-1133.6475830078125
49662,-1589000.0,-126000.0,-1137.6403198242188
49663,-1588500.0,-126000.0,-1138.853271484375
49664,-1588000.0,-126000.0,-1137.8096313476562
49665,-1587500.0,-126000.0,-1137.9185791015625
49666,-1587000.0,-126000.0,-1141.1023559570312
49667,-1586500.0,-126000.0,-1141.7279052734375
49668,-1586000.0,-126000.0,-1137.1638793945312
49669,-1585500.0,-126000.0,-1133.4674072265625
49670,-1585000.0,-126000.0,-1134.0399780273438
49671,-1584500.0,-126000.0,-1139.0982666015625
49672,-1584000.0,-126000.0,-1149.72900390625
49673,-1583500.0,-126000.0,-1166.843505859375
49674,-1583000.0,-126000.0,-1188.3156127929688
49675,-1582500.0,-126000.0,-1211.010498046875
49676,-1582000.0,-126000.0,-1236.263916015625
49677,-1581500.0,-126000.0,-1263.0646362304688
49678,-1581000.0,-126000.0,-1287.4901733398438
49679,-1580500.0,-126000.0,-1311.2703857421875
49680,-1580000.0,-126000.0,-1336.0247192382812
49681,-1579500.0,-126000.0,-1360.2498779296875
49682,-1579000.0,-126000.0,-1381.6248779296875
49683,-1578500.0,-126000.0,-1400.7337646484375
49684,-1578000.0,-126000.0,-1418.9581909179688
49685,-1577500.0,-126000.0,-1434.5052490234375
49686,-1577000.0,-126000.0,-1447.261474609375
49687,-1576500.0,-126000.0,-1456.8896484375
49688,-1576000.0,-126000.0,-1461.4968872070312
49689,-1575500.0,-126000.0,-1465.0689697265625
49690,-1575000.0,-126000.0,-1468.2378540039062
49691,-1574500.0,-126000.0,-1468.9274291992188
49692,-1574000.0,-126000.0,-1466.987060546875
49693,-1573500.0,-126000.0,-1463.3970947265625
49694,-1573000.0,-126000.0,-1459.0478515625
49695,-1572500.0,-126000.0,-1452.3470458984375
49696,-1572000.0,-126000.0,-1443.8768920898438
49697,-1571500.0,-126000.0,-1434.64990234375
49698,-1571000.0,-126000.0,-1422.188232421875
49699,-1570500.0,-126000.0,-1399.9247436523438
49700,-1570000.0,-126000.0,-1368.4699096679688
49701,-1569500.0,-126000.0,-1338.0447998046875
49702,-1569000.0,-126000.0,-1316.86865234375
49703,-1568500.0,-126000.0,-1302.4727172851562
49704,-1568000.0,-126000.0,-1289.3631591796875
49705,-1567500.0,-126000.0,-1275.3133544921875
49706,-1567000.0,-126000.0,-1261.7220458984375
49707,-1566500.0,-126000.0,-1247.6065673828125
49708,-1566000.0,-126000.0,-1234.3023071289062
49709,-1565500.0,-126000.0,-1221.1567993164062
49710,-1565000.0,-126000.0,-1205.5159301757812
49711,-1564500.0,-126000.0,-1187.7159423828125
49712,-1564000.0,-126000.0,-1167.994384765625
49713,-1563500.0,-126000.0,-1146.5189819335938
49714,-1563000.0,-126000.0,-1123.7828369140625
49715,-1562500.0,-126000.0,-1100.5795288085938
49716,-1562000.0,-126000.0,-1078.0453491210938
49717,-1561500.0,-126000.0,-1057.5081176757812
49718,-1561000.0,-126000.0,-1037.1365966796875
49719,-1560500.0,-126000.0,-1014.118408203125
49720,-1560000.0,-126000.0,-990.5109252929688
49721,-1559500.0,-126000.0,-970.5851440429688
49722,-1559000.0,-126000.0,-955.8333129882812
49723,-1558500.0,-126000.0,-945.5811767578124
49724,-1558000.0,-126000.0,-937.4804077148438
49725,-1557500.0,-126000.0,-930.3533325195312
49726,-1557000.0,-126000.0,-924.7601318359376
49727,-1556500.0,-126000.0,-923.2835693359376
49728,-1556000.0,-126000.0,-927.7401123046876
49729,-1555500.0,-126000.0,-937.5143432617188
49730,-1555000.0,-126000.0,-950.5596313476562
49731,-1554500.0,-126000.0,-964.613525390625
49732,-1554000.0,-126000.0,-977.5346069335938
49733,-1553500.0,-126000.0,-987.4017333984376
49734,-1553000.0,-126000.0,-994.4047241210938
49735,-1552500.0,-126000.0,-1001.6724853515624
49736,-1552000.0,-126000.0,-1010.4899291992188
49737,-1551500.0,-126000.0,-1020.9270629882812
49738,-1551000.0,-126000.0,-1032.5576171875
49739,-1550500.0,-126000.0,-1046.5455322265625
49740,-1550000.0,-126000.0,-1062.6910400390625
49741,-1549500.0,-126000.0,-1077.5394897460938
49742,-1549000.0,-126000.0,-1087.0794677734375
49743,-1548500.0,-126000.0,-1088.8670654296875
49744,-1548000.0,-126000.0,-1086.2224731445312
49745,-1547500.0,-126000.0,-1082.2314453125
49746,-1547000.0,-126000.0,-1078.202392578125
49747,-1546500.0,-126000.0,-1072.5632934570312
49748,-1546000.0,-126000.0,-1064.299072265625
49749,-1545500.0,-126000.0,-1057.3820190429688
49750,-1545000.0,-126000.0,-1055.1239624023438
49751,-1544500.0,-126000.0,-1059.1530151367188
49752,-1544000.0,-126000.0,-1068.5911254882812
49753,-1543500.0,-126000.0,-1081.1705932617188
49754,-1543000.0,-126000.0,-1094.0523071289062
49755,-1542500.0,-126000.0,-1105.79638671875
49756,-1542000.0,-126000.0,-1117.4926147460938
49757,-1541500.0,-126000.0,-1130.3190307617188
49758,-1541000.0,-126000.0,-1144.7123413085938
49759,-1540500.0,-126000.0,-1161.6795654296875
49760,-1540000.0,-126000.0,-1180.9476928710938
49761,-1539500.0,-126000.0,-1200.9185791015625
49762,-1539000.0,-126000.0,-1220.2179565429688
49763,-1538500.0,-126000.0,-1239.900390625
49764,-1538000.0,-126000.0,-1259.238525390625
49765,-1537500.0,-126000.0,-1275.5014038085938
49766,-1537000.0,-126000.0,-1285.8602294921875
49767,-1536500.0,-126000.0,-1290.2626342773438
49768,-1536000.0,-126000.0,-1291.1605224609375
49769,-1535500.0,-126000.0,-1289.8914184570312
49770,-1535000.0,-126000.0,-1287.8684692382812
49771,-1534500.0,-126000.0,-1285.3607788085938
49772,-1534000.0,-126000.0,-1281.0693969726562
49773,-1533500.0,-126000.0,-1273.4522705078125
49774,-1533000.0,-126000.0,-1261.0628051757812
49775,-1532500.0,-126000.0,-1243.4564208984375
49776,-1532000.0,-126000.0,-1220.1328125
49777,-1531500.0,-126000.0,-1191.9700317382812
49778,-1531000.0,-126000.0,-1159.1782836914062
49779,-1530500.0,-126000.0,-1121.3812255859375
49780,-1530000.0,-126000.0,-1080.8519287109375
49781,-1529500.0,-126000.0,-1044.0472412109375
49782,-1529000.0,-126000.0,-1016.0458984375
49783,-1528500.0,-126000.0,-996.3710327148438
49784,-1528000.0,-126000.0,-980.2659301757812
49785,-1527500.0,-126000.0,-965.9044799804688
49786,-1527000.0,-126000.0,-948.6503295898438
49787,-1526500.0,-126000.0,-922.8681030273438
49788,-1526000.0,-126000.0,-887.8621215820312
49789,-1525500.0,-126000.0,-849.5042724609375
49790,-1525000.0,-126000.0,-813.7706909179688
49791,-1524500.0,-126000.0,-784.37646484375
49792,-1524000.0,-126000.0,-759.97412109375
49793,-1523500.0,-126000.0,-738.3878173828125
49794,-1523000.0,-126000.0,-722.7449951171875
49795,-1522500.0,-126000.0,-716.3982543945312
49796,-1522000.0,-126000.0,-717.8711547851562
49797,-1521500.0,-126000.0,-722.2310180664062
49798,-1521000.0,-126000.0,-724.1182861328125
49801,-1619500.0,-125500.0,-754.974853515625
49802,-1619000.0,-125500.0,-764.5911254882812
49803,-1618500.0,-125500.0,-773.9735107421875
49804,-1618000.0,-125500.0,-783.67431640625
49805,-1617500.0,-125500.0,-793.9952392578125
49806,-1617000.0,-125500.0,-803.6401977539062
49807,-1616500.0,-125500.0,-813.5897216796875
49808,-1616000.0,-125500.0,-824.097412109375
49809,-1615500.0,-125500.0,-834.621337890625
49810,-1615000.0,-125500.0,-844.2476806640625
49811,-1614500.0,-125500.0,-852.2515869140625
49812,-1614000.0,-125500.0,-858.7667236328125
49813,-1613500.0,-125500.0,-863.6039428710938
49814,-1613000.0,-125500.0,-866.476318359375
49815,-1612500.0,-125500.0,-867.99462890625
49816,-1612000.0,-125500.0,-868.1039428710938
49817,-1611500.0,-125500.0,-866.12548828125
49818,-1611000.0,-125500.0,-862.7947998046875
49819,-1610500.0,-125500.0,-857.0435791015625
49820,-1610000.0,-125500.0,-850.8499755859375
49821,-1609500.0,-125500.0,-846.7696533203125
49822,-1609000.0,-125500.0,-845.2723999023438
49823,-1608500.0,-125500.0,-845.5347900390625
49824,-1608000.0,-125500.0,-846.2781982421875
49825,-1607500.0,-125500.0,-848.5430297851562
49826,-1607000.0,-125500.0,-852.5621337890625
49827,-1606500.0,-125500.0,-858.3518676757812
49828,-1606000.0,-125500.0,-864.5022583007812
49829,-1605500.0,-125500.0,-871.4317016601562
49830,-1605000.0,-125500.0,-878.9591064453125
49831,-1604500.0,-125500.0,-888.3338012695312
49832,-1604000.0,-125500.0,-899.9038696289062
49833,-1603500.0,-125500.0,-913.2329711914062
49834,-1603000.0,-125500.0,-926.1663818359376
49835,-1602500.0,-125500.0,-937.0875244140624
49836,-1602000.0,-125500.0,-946.3773803710938
49837,-1601500.0,-125500.0,-954.450439453125
49838,-1601000.0,-125500.0,-960.6187133789062
49839,-1600500.0,-125500.0,-965.0828857421876
49840,-1600000.0,-125500.0,-969.19677734375
49841,-1599500.0,-125500.0,-974.504638671875
49842,-1599000.0,-125500.0,-980.753662109375
49843,-1598500.0,-125500.0,-986.804443359375
49844,-1598000.0,-125500.0,-991.9667358398438
49845,-1597500.0,-125500.0,-996.7832641601562
49846,-1597000.0,-125500.0,-999.1796875
49847,-1596500.0,-125500.0,-999.9509887695312
49848,-1596000.0,-125500.0,-999.3561401367188
49849,-1595500.0,-125500.0,-999.962890625
49850,-1595000.0,-125500.0,-1004.5562133789062
49851,-1594500.0,-125500.0,-1013.872802734375
49852,-1594000.0,-125500.0,-1024.9131469726562
49853,-1593500.0,-125500.0,-1036.27392578125
49854,-1593000.0,-125500.0,-1048.982421875
49855,-1592500.0,-125500.0,-1064.8943481445312
49856,-1592000.0,-125500.0,-1082.8720703125
49857,-1591500.0,-125500.0,-1099.6173706054688
49858,-1591000.0,-125500.0,-1113.2848510742188
49859,-1590500.0,-125500.0,-1123.5393676757812
49860,-1590000.0,-125500.0,-1131.9706420898438
49861,-1589500.0,-125500.0,-1138.25390625
49862,-1589000.0,-125500.0,-1142.4443359375
49863,-1588500.0,-125500.0,-1142.2428588867188
49864,-1588000.0,-125500.0,-1139.1488647460938
49865,-1587500.0,-125500.0,-1136.384521484375
49866,-1587000.0,-125500.0,-1136.635498046875
49867,-1586500.0,-125500.0,-1133.5935668945312
49868,-1586000.0,-125500.0,-1124.1055908203125
49869,-1585500.0,-125500.0,-1116.1527709960938
49870,-1585000.0,-125500.0,-1115.2588500976562
49871,-1584500.0,-125500.0,-1123.0374755859375
49872,-1584000.0,-125500.0,-1138.3218383789062
49873,-1583500.0,-125500.0,-1159.8922119140625
49874,-1583000.0,-125500.0,-1184.4638671875
49875,-1582500.0,-125500.0,-1209.5108642578125
49876,-1582000.0,-125500.0,-1235.8719482421875
49877,-1581500.0,-125500.0,-1263.5767822265625
49878,-1581000.0,-125500.0,-1288.8663330078125
49879,-1580500.0,-125500.0,-1313.2518920898438
49880,-1580000.0,-125500.0,-1338.72314453125
49881,-1579500.0,-125500.0,-1363.1873168945312
49882,-1579000.0,-125500.0,-1385.0631103515625
49883,-1578500.0,-125500.0,-1404.0836791992188
49884,-1578000.0,-125500.0,-1422.1618041992188
49885,-1577500.0,-125500.0,-1438.0341796875
49886,-1577000.0,-125500.0,-1450.3795166015625
49887,-1576500.0,-125500.0,-1460.1443481445312
49888,-1576000.0,-125500.0,-1465.490234375
49889,-1575500.0,-125500.0,-1468.7813110351562
49890,-1575000.0,-125500.0,-1471.6229248046875
49891,-1574500.0,-125500.0,-1472.0615844726562
49892,-1574000.0,-125500.0,-1469.9158325195312
49893,-1573500.0,-125500.0,-1465.5162353515625
49894,-1573000.0,-125500.0,-1460.8804931640625
49895,-1572500.0,-125500.0,-1454.2662353515625
49896,-1572000.0,-125500.0,-1445.427001953125
49897,-1571500.0,-125500.0,-1435.7252807617188
49898,-1571000.0,-125500.0,-1424.0360107421875
49899,-1570500.0,-125500.0,-1405.7178344726562
49900,-1570000.0,-125500.0,-1379.0990600585938
49901,-1569500.0,-125500.0,-1350.0826416015625
49902,-1569000.0,-125500.0,-1328.1527099609375
49903,-1568500.0,-125500.0,-1313.9647216796875
49904,-1568000.0,-125500.0,-1301.3820190429688
49905,-1567500.0,-125500.0,-1287.4571533203125
49906,-1567000.0,-125500.0,-1272.7542724609375
49907,-1566500.0,-125500.0,-1258.6226806640625
49908,-1566000.0,-125500.0,-1244.2562255859375
49909,-1565500.0,-125500.0,-1229.5463256835938
49910,-1565000.0,-125500.0,-1212.9038696289062
49911,-1564500.0,-125500.0,-1193.6967163085938
49912,-1564000.0,-125500.0,-1173.0371704101562
49913,-1563500.0,-125500.0,-1151.2158813476562
49914,-1563000.0,-125500.0,-1129.2720336914062
49915,-1562500.0,-125500.0,-1107.8672485351562
49916,-1562000.0,-125500.0,-1087.705810546875
49917,-1561500.0,-125500.0,-1069.154296875
49918,-1561000.0,-125500.0,-1049.7587280273438
49919,-1560500.0,-125500.0,-1027.3115234375
49920,-1560000.0,-125500.0,-1005.0491333007812
49921,-1559500.0,-125500.0,-987.824462890625
49922,-1559000.0,-125500.0,-975.2303466796876
49923,-1558500.0,-125500.0,-965.589599609375
49924,-1558000.0,-125500.0,-957.73046875
49925,-1557500.0,-125500.0,-950.9216918945312
49926,-1557000.0,-125500.0,-945.2633056640624
49927,-1556500.0,-125500.0,-943.3704223632812
49928,-1556000.0,-125500.0,-947.9827880859376
49929,-1555500.0,-125500.0,-958.0345458984376
49930,-1555000.0,-125500.0,-971.36279296875
49931,-1554500.0,-125500.0,-986.2715454101562
49932,-1554000.0,-125500.0,-999.3262939453124
49933,-1553500.0,-125500.0,-1009.6526489257812
49934,-1553000.0,-125500.0,-1017.1174926757812
49935,-1552500.0,-125500.0,-1024.8923950195312
49936,-1552000.0,-125500.0,-1035.1890869140625
49937,-1551500.0,-125500.0,-1046.7123413085938
49938,-1551000.0,-125500.0,-1059.0335693359375
49939,-1550500.0,-125500.0,-1074.1815795898438
49940,-1550000.0,-125500.0,-1092.2318115234375
49941,-1549500.0,-125500.0,-1108.1749267578125
49942,-1549000.0,-125500.0,-1117.18310546875
49943,-1548500.0,-125500.0,-1117.8192138671875
49944,-1548000.0,-125500.0,-1113.937255859375
49945,-1547500.0,-125500.0,-1108.4404296875
49946,-1547000.0,-125500.0,-1103.503173828125
49947,-1546500.0,-125500.0,-1097.5673217773438
49948,-1546000.0,-125500.0,-1089.0379028320312
49949,-1545500.0,-125500.0,-1080.5724487304688
49950,-1545000.0,-125500.0,-1076.1630859375
49951,-1544500.0,-125500.0,-1076.9267578125
49952,-1544000.0,-125500.0,-1081.5999755859375
49953,-1543500.0,-125500.0,-1088.9767456054688
49954,-1543000.0,-125500.0,-1097.7003173828125
49955,-1542500.0,-125500.0,-1106.5508422851562
49956,-1542000.0,-125500.0,-1115.635498046875
49957,-1541500.0,-125500.0,-1126.2332763671875
49958,-1541000.0,-125500.0,-1139.4839477539062
49959,-1540500.0,-125500.0,-1156.6088256835938
49960,-1540000.0,-125500.0,-1176.788330078125
49961,-1539500.0,-125500.0,-1197.903564453125
49962,-1539000.0,-125500.0,-1217.7825317382812
49963,-1538500.0,-125500.0,-1237.1024169921875
49964,-1538000.0,-125500.0,-1255.8616943359375
49965,-1537500.0,-125500.0,-1271.5773315429688
49966,-1537000.0,-125500.0,-1282.322509765625
49967,-1536500.0,-125500.0,-1287.30859375
49968,-1536000.0,-125500.0,-1288.6275024414062
49969,-1535500.0,-125500.0,-1287.857421875
49970,-1535000.0,-125500.0,-1286.0628662109375
49971,-1534500.0,-125500.0,-1283.7528076171875
49972,-1534000.0,-125500.0,-1279.4005737304688
49973,-1533500.0,-125500.0,-1270.7891845703125
49974,-1533000.0,-125500.0,-1257.3287963867188
49975,-1532500.0,-125500.0,-1238.6541748046875
49976,-1532000.0,-125500.0,-1214.9227905273438
49977,-1531500.0,-125500.0,-1186.511962890625
49978,-1531000.0,-125500.0,-1153.2844848632812
49979,-1530500.0,-125500.0,-1113.6078491210938
49980,-1530000.0,-125500.0,-1070.4060668945312
49981,-1529500.0,-125500.0,-1030.7578735351562
49982,-1529000.0,-125500.0,-1001.2101440429688
49983,-1528500.0,-125500.0,-981.8365478515624
49984,-1528000.0,-125500.0,-965.641845703125
49985,-1527500.0,-125500.0,-949.1671752929688
49986,-1527000.0,-125500.0,-930.1681518554688
49987,-1526500.0,-125500.0,-904.239013671875
49988,-1526000.0,-125500.0,-866.8157958984375
49989,-1525500.0,-125500.0,-823.4063720703125
49990,-1525000.0,-125500.0,-785.7626342773438
49991,-1524500.0,-125500.0,-760.2515258789062
49992,-1524000.0,-125500.0,-745.5098266601562
49993,-1523500.0,-125500.0,-733.4263305664062
49994,-1523000.0,-125500.0,-722.2701416015625
49995,-1522500.0,-125500.0,-715.5079345703125
49996,-1522000.0,-125500.0,-715.27880859375
49997,-1521500.0,-125500.0,-718.258544921875
49998,-1521000.0,-125500.0,-719.989013671875
50001,-1619500.0,-125000.0,-754.2882080078125
50002,-1619000.0,-125000.0,-764.0358276367188
50003,-1618500.0,-125000.0,-773.5899047851562
50004,-1618000.0,-125000.0,-784.0260620117188
50005,-1617500.0,-125000.0,-794.6051635742188
50006,-1617000.0,-125000.0,-804.5792236328125
50007,-1616500.0,-125000.0,-814.710205078125
50008,-1616000.0,-125000.0,-825.5487670898438
50009,-1615500.0,-125000.0,-836.2157592773438
50010,-1615000.0,-125000.0,-846.15380859375
50011,-1614500.0,-125000.0,-854.7838134765625
50012,-1614000.0,-125000.0,-861.4276123046875
50013,-1613500.0,-125000.0,-866.0383911132812
50014,-1613000.0,-125000.0,-868.7646484375
50015,-1612500.0,-125000.0,-869.9177856445312
50016,-1612000.0,-125000.0,-869.2630004882812
50017,-1611500.0,-125000.0,-866.8826293945312
50018,-1611000.0,-125000.0,-863.0184936523438
50019,-1610500.0,-125000.0,-857.000732421875
50020,-1610000.0,-125000.0,-850.1734619140625
50021,-1609500.0,-125000.0,-845.997314453125
50022,-1609000.0,-125000.0,-845.2115478515625
50023,-1608500.0,-125000.0,-846.0908203125
50024,-1608000.0,-125000.0,-847.610107421875
50025,-1607500.0,-125000.0,-850.4894409179688
50026,-1607000.0,-125000.0,-855.4969482421875
50027,-1606500.0,-125000.0,-861.7382202148438
50028,-1606000.0,-125000.0,-868.415283203125
50029,-1605500.0,-125000.0,-875.7574462890625
50030,-1605000.0,-125000.0,-883.7628784179688
50031,-1604500.0,-125000.0,-893.8837890625
50032,-1604000.0,-125000.0,-906.3594970703124
50033,-1603500.0,-125000.0,-920.4242553710938
50034,-1603000.0,-125000.0,-933.2601928710938
50035,-1602500.0,-125000.0,-943.7296752929688
50036,-1602000.0,-125000.0,-952.87109375
50037,-1601500.0,-125000.0,-960.9334716796876
50038,-1601000.0,-125000.0,-967.2219848632812
50039,-1600500.0,-125000.0,-971.8271484375
50040,-1600000.0,-125000.0,-975.6763305664062
50041,-1599500.0,-125000.0,-980.03466796875
50042,-1599000.0,-125000.0,-985.1348876953124
50043,-1598500.0,-125000.0,-990.176025390625
50044,-1598000.0,-125000.0,-994.929443359375
50045,-1597500.0,-125000.0,-999.2423706054688
50046,-1597000.0,-125000.0,-1001.2464599609376
50047,-1596500.0,-125000.0,-1001.8782348632812
50048,-1596000.0,-125000.0,-1000.8539428710938
50049,-1595500.0,-125000.0,-1001.2900390625
50050,-1595000.0,-125000.0,-1007.1066284179688
50051,-1594500.0,-125000.0,-1017.30322265625
50052,-1594000.0,-125000.0,-1029.6348266601562
50053,-1593500.0,-125000.0,-1042.0475463867188
50054,-1593000.0,-125000.0,-1054.7069091796875
50055,-1592500.0,-125000.0,-1069.6019897460938
50056,-1592000.0,-125000.0,-1086.1939086914062
50057,-1591500.0,-125000.0,-1102.1210327148438
50058,-1591000.0,-125000.0,-1115.1424560546875
50059,-1590500.0,-125000.0,-1125.7240600585938
50060,-1590000.0,-125000.0,-1135.1903686523438
50061,-1589500.0,-125000.0,-1142.3646240234375
50062,-1589000.0,-125000.0,-1146.7376708984375
50063,-1588500.0,-125000.0,-1146.83056640625
50064,-1588000.0,-125000.0,-1142.392333984375
50065,-1587500.0,-125000.0,-1138.1062622070312
50066,-1587000.0,-125000.0,-1136.597412109375
50067,-1586500.0,-125000.0,-1131.3399658203125
50068,-1586000.0,-125000.0,-1119.6622314453125
50069,-1585500.0,-125000.0,-1109.589599609375
50070,-1585000.0,-125000.0,-1108.1131591796875
50071,-1584500.0,-125000.0,-1118.2440795898438
50072,-1584000.0,-125000.0,-1136.5486450195312
50073,-1583500.0,-125000.0,-1160.9446411132812
50074,-1583000.0,-125000.0,-1186.9354858398438
50075,-1582500.0,-125000.0,-1212.614013671875
50076,-1582000.0,-125000.0,-1238.9530639648438
50077,-1581500.0,-125000.0,-1266.351318359375
50078,-1581000.0,-125000.0,-1291.9754638671875
50079,-1580500.0,-125000.0,-1316.7098388671875
50080,-1580000.0,-125000.0,-1342.4262084960938
50081,-1579500.0,-125000.0,-1367.351318359375
50082,-1579000.0,-125000.0,-1389.4969482421875
50083,-1578500.0,-125000.0,-1408.4520263671875
50084,-1578000.0,-125000.0,-1426.312255859375
50085,-1577500.0,-125000.0,-1441.5872802734375
50086,-1577000.0,-125000.0,-1453.88330078125
50087,-1576500.0,-125000.0,-1463.5391845703125
50088,-1576000.0,-125000.0,-1469.5230712890625
50089,-1575500.0,-125000.0,-1472.3888549804688
50090,-1575000.0,-125000.0,-1474.8748168945312
50091,-1574500.0,-125000.0,-1475.1354370117188
50092,-1574000.0,-125000.0,-1472.547119140625
50093,-1573500.0,-125000.0,-1467.7642822265625
50094,-1573000.0,-125000.0,-1463.004150390625
50095,-1572500.0,-125000.0,-1457.0301513671875
50096,-1572000.0,-125000.0,-1448.4227905273438
50097,-1571500.0,-125000.0,-1438.5209350585938
50098,-1571000.0,-125000.0,-1426.8941650390625
50099,-1570500.0,-125000.0,-1410.8728637695312
50100,-1570000.0,-125000.0,-1389.1354370117188
50101,-1569500.0,-125000.0,-1363.3402709960938
50102,-1569000.0,-125000.0,-1341.1966552734375
50103,-1568500.0,-125000.0,-1326.1592407226562
50104,-1568000.0,-125000.0,-1313.1771850585938
50105,-1567500.0,-125000.0,-1299.15283203125
50106,-1567000.0,-125000.0,-1283.43994140625
50107,-1566500.0,-125000.0,-1268.6008911132812
50108,-1566000.0,-125000.0,-1253.6876220703125
50109,-1565500.0,-125000.0,-1238.1199340820312
50110,-1565000.0,-125000.0,-1221.2106323242188
50111,-1564500.0,-125000.0,-1202.0801391601562
50112,-1564000.0,-125000.0,-1181.9379272460938
50113,-1563500.0,-125000.0,-1161.0303344726562
50114,-1563000.0,-125000.0,-1140.1176147460938
50115,-1562500.0,-125000.0,-1120.017333984375
50116,-1562000.0,-125000.0,-1101.1515502929688
50117,-1561500.0,-125000.0,-1083.2665405273438
50118,-1561000.0,-125000.0,-1064.6728515625
50119,-1560500.0,-125000.0,-1044.0657958984375
50120,-1560000.0,-125000.0,-1023.6038208007812
50121,-1559500.0,-125000.0,-1007.6932373046876
50122,-1559000.0,-125000.0,-995.972412109375
